Reach ID,Date,NO3-N concentration (mg/l),NO3-N  loading (kg/d)
170,2022-02,0.0,0.0
170,2022-03,549.318,0.01
170,2022-04,204.894,0.065
170,2022-05,137.398,85.538
170,2022-06,3.562,0.019
171,2016-01,11.528,0.002
171,2016-02,9.471,0.0
171,2016-03,10.766,0.015
171,2016-04,4.417,0.109
171,2016-05,3.129,0.415
171,2016-06,21727.354,0.001
171,2016-07,2.1,0.192
171,2016-08,2.486,0.003
171,2016-09,4.458,0.001
171,2016-10,2.021,0.157
171,2016-11,5.135,0.003
171,2016-12,3.591,0.003
171,2017-01,1.007,0.0
171,2017-02,0.0,0.0
171,2017-03,0.936,0.378
171,2017-04,3.638,0.053
171,2017-05,1.446,0.229
171,2017-06,664.035,0.002
171,2017-07,1.423,0.019
171,2017-08,0.0,0.0
171,2017-09,2.173,0.0
171,2017-10,5.311,0.0
171,2017-11,3.114,0.013
171,2017-12,6.466,0.004
171,2018-01,0.0,0.0
171,2018-02,0.0,0.0
171,2018-03,2.271,0.734
171,2018-04,18.867,0.011
171,2018-05,266.993,0.004
171,2018-06,313.318,0.003
171,2018-07,1394.01,0.001
171,2018-08,0.77,0.058
171,2018-09,2.798,0.001
171,2018-10,1.459,0.513
171,2018-11,2.333,1.723
171,2018-12,9.137,0.002
171,2019-01,7.178,0.15
171,2019-02,0.0,0.0
171,2019-03,0.0,0.0
171,2019-04,9.176,0.038
171,2019-05,1.353,1.235
171,2019-06,3.879,1.05
171,2019-07,529.843,0.001
171,2019-08,1.745,0.0
171,2019-09,1.255,0.009
171,2019-10,1.801,0.001
171,2019-11,3.163,0.112
171,2019-12,15.417,1.463
171,2020-01,24.864,0.015
171,2020-02,0.0,0.0
171,2020-03,0.0,0.0
171,2020-04,5.734,0.004
171,2020-05,3.096,0.013
171,2020-06,10.793,0.002
171,2020-07,17.887,0.001
171,2020-08,1.96,0.036
171,2020-09,0.904,0.0
171,2020-10,1.44,0.159
171,2020-11,1.954,0.008
171,2020-12,2.222,0.016
171,2021-01,2.949,0.006
171,2021-02,0.0,0.0
171,2021-03,3.572,0.002
171,2021-04,48.63,0.001
171,2021-05,2.135,0.003
171,2021-06,0.0,0.0
171,2021-07,1.602,0.0
171,2021-08,3.764,0.008
171,2021-09,1.129,0.013
171,2021-10,0.002,0.0
171,2021-11,1.062,0.001
171,2021-12,2.896,0.006
171,2022-01,3.799,0.003
171,2022-02,0.0,0.0
171,2022-03,3.227,0.001
171,2022-04,2.408,0.009
171,2022-05,1.472,0.158
171,2022-06,1.69,0.019
172,2016-01,7.623,0.009
172,2016-02,182.433,0.005
172,2016-03,16.039,0.026
172,2016-04,4.604,1.122
172,2016-05,17.129,21.425
172,2016-06,0.0,0.0
172,2016-07,2.492,1.664
172,2016-08,2.54,0.015
172,2016-09,686.62,0.0
172,2016-10,1.249,0.75
172,2016-11,18.023,0.055
172,2016-12,4.348,0.004
172,2017-01,148.016,0.004
172,2017-02,0.0,0.0
172,2017-03,2.05,8.354
172,2017-04,4.172,0.589
172,2017-05,6.183,9.288
172,2017-06,2635.089,0.035
172,2017-07,2.362,0.266
172,2017-08,0.0,0.0
172,2017-09,27.256,0.0
172,2017-10,0.0,0.0
172,2017-11,2.611,0.011
172,2017-12,14.915,0.009
172,2018-01,0.0,0.0
172,2018-02,0.0,0.0
172,2018-03,7.913,25.983
172,2018-04,28.891,0.091
172,2018-05,1974.457,0.089
172,2018-06,1737.707,0.074
172,2018-07,3777.012,0.009
172,2018-08,0.691,0.496
172,2018-09,2.784,0.0
172,2018-10,0.911,2.963
172,2018-11,1.92,14.38
172,2018-12,74.269,0.009
172,2019-01,5.464,1.122
172,2019-02,0.0,0.0
172,2019-03,47803.438,0.01
172,2019-04,6.711,0.279
172,2019-05,1.984,11.832
172,2019-06,2.603,6.836
172,2019-07,996.447,0.016
172,2019-08,280.034,0.005
172,2019-09,1.273,0.011
172,2019-10,1.006,0.002
172,2019-11,4.273,1.459
172,2019-12,19.564,14.258
172,2020-01,33.295,0.125
172,2020-02,7809.005,0.004
172,2020-03,0.0,0.0
172,2020-04,5.521,0.032
172,2020-05,14.018,0.066
172,2020-06,1517.268,0.015
172,2020-07,470.065,0.008
172,2020-08,2.248,0.036
172,2020-09,1.758,0.0
172,2020-10,1.303,0.963
172,2020-11,1.989,0.01
172,2020-12,14.921,0.758
172,2021-01,14.458,0.261
172,2021-02,0.0,0.0
172,2021-03,19.063,0.009
172,2021-04,277.018,0.006
172,2021-05,7.996,0.049
172,2021-06,142.872,0.0
172,2021-07,634.228,0.0
172,2021-08,2.947,0.006
172,2021-09,4.568,0.235
172,2021-10,0.006,0.0
172,2021-11,10.356,0.041
172,2021-12,12.934,0.044
172,2022-01,95.676,0.051
172,2022-02,0.0,0.0
172,2022-03,753.979,0.013
172,2022-04,135.716,0.084
172,2022-05,129.556,104.563
172,2022-06,2.156,0.033
173,2016-01,8.873,0.018
173,2016-02,18.359,0.01
173,2016-03,24.903,0.286
173,2016-04,4.224,1.476
173,2016-05,14.179,25.815
173,2016-06,528.435,0.004
173,2016-07,2.462,2.67
173,2016-08,2.702,0.027
173,2016-09,4.738,0.004
173,2016-10,1.467,1.414
173,2016-11,9.394,0.052
173,2016-12,4.802,0.028
173,2017-01,18.272,0.007
173,2017-02,22.83,0.0
173,2017-03,3.176,18.383
173,2017-04,5.456,1.12
173,2017-05,19.898,43.177
173,2017-06,223.73,0.044
173,2017-07,4.228,0.706
173,2017-08,0.0,0.0
173,2017-09,6.368,0.003
173,2017-10,7.357,0.003
173,2017-11,3.755,0.09
173,2017-12,11.329,0.042
173,2018-01,0.0,0.0
173,2018-02,0.015,0.0
173,2018-03,4.183,19.499
173,2018-04,37.056,0.229
173,2018-05,292.575,0.104
173,2018-06,281.036,0.089
173,2018-07,387.648,0.011
173,2018-08,0.747,0.771
173,2018-09,2.714,0.005
173,2018-10,1.512,7.22
173,2018-11,2.244,23.731
173,2018-12,25.078,0.048
173,2019-01,6.856,2.016
173,2019-02,0.0,0.0
173,2019-03,6538.47,0.007
173,2019-04,9.921,0.587
173,2019-05,2.019,22.53
173,2019-06,3.752,14.255
173,2019-07,207.555,0.028
173,2019-08,9.048,0.005
173,2019-09,2.392,0.109
173,2019-10,2.372,0.008
173,2019-11,3.302,1.624
173,2019-12,14.99,17.367
173,2020-01,24.366,0.168
173,2020-02,0.891,0.0
173,2020-03,6.356,0.0
173,2020-04,11.869,0.115
173,2020-05,6.973,0.172
173,2020-06,22.116,0.022
173,2020-07,21.152,0.008
173,2020-08,2.731,0.31
173,2020-09,2.301,0.003
173,2020-10,1.743,2.143
173,2020-11,2.026,0.051
173,2020-12,6.693,0.56
173,2021-01,7.438,0.197
173,2021-02,0.0,0.0
173,2021-03,11.737,0.049
173,2021-04,24.113,0.005
173,2021-05,3.765,0.045
173,2021-06,3.068,0.0
173,2021-07,2.797,0.002
173,2021-08,3.219,0.042
173,2021-09,15.15,1.521
173,2021-10,0.003,0.0
173,2021-11,4.856,0.03
173,2021-12,4.326,0.062
173,2022-01,23.698,0.104
173,2022-02,0.0,0.0
173,2022-03,8.53,0.018
173,2022-04,25.694,0.269
173,2022-05,12.495,15.882
173,2022-06,3.4,0.312
174,2016-01,7.529,0.005
174,2016-02,163.416,0.003
174,2016-03,24.941,0.016
174,2016-04,4.8,0.68
174,2016-05,20.191,14.739
174,2016-06,0.0,0.0
174,2016-07,2.478,0.947
174,2016-08,3.29,0.009
174,2016-09,0.0,0.0
174,2016-10,1.29,0.446
174,2016-11,15.001,0.027
174,2016-12,4.096,0.002
174,2017-01,121.291,0.003
174,2017-02,0.0,0.0
174,2017-03,1.574,3.753
174,2017-04,3.663,0.299
174,2017-05,2.634,2.309
174,2017-06,2198.12,0.021
174,2017-07,1.657,0.107
174,2017-08,0.0,0.0
174,2017-09,1.179,0.0
174,2017-10,0.0,0.0
174,2017-11,2.642,0.005
174,2017-12,17.892,0.005
174,2018-01,0.0,0.0
174,2018-02,0.0,0.0
174,2018-03,8.028,15.449
174,2018-04,30.771,0.055
174,2018-05,1680.153,0.054
174,2018-06,1495.016,0.045
174,2018-07,2764.19,0.004
174,2018-08,0.679,0.284
174,2018-09,2.789,0.0
174,2018-10,0.914,1.73
174,2018-11,2.03,8.898
174,2018-12,85.153,0.005
174,2019-01,5.821,0.7
174,2019-02,0.0,0.0
174,2019-03,0.0,0.0
174,2019-04,7.069,0.172
174,2019-05,2.349,9.972
174,2019-06,2.721,4.171
174,2019-07,840.937,0.01
174,2019-08,236.749,0.003
174,2019-09,1.298,0.005
174,2019-10,0.967,0.001
174,2019-11,4.463,0.891
174,2019-12,20.263,8.535
174,2020-01,34.681,0.073
174,2020-02,4725.573,0.002
174,2020-03,0.0,0.0
174,2020-04,5.811,0.019
174,2020-05,21.906,0.034
174,2020-06,1369.843,0.009
174,2020-07,334.161,0.005
174,2020-08,2.018,0.011
174,2020-09,4.292,0.0
174,2020-10,1.218,0.513
174,2020-11,1.945,0.004
174,2020-12,17.17,0.502
174,2021-01,16.309,0.172
174,2021-02,0.0,0.0
174,2021-03,24.421,0.005
174,2021-04,243.037,0.003
174,2021-05,9.767,0.029
174,2021-06,0.0,0.0
174,2021-07,0.0,0.0
174,2021-08,0.0,0.0
174,2021-09,1.597,0.044
174,2021-10,0.004,0.0
174,2021-11,10.833,0.025
174,2021-12,15.843,0.027
174,2022-01,138.051,0.032
174,2022-02,0.0,0.0
174,2022-03,549.316,0.01
174,2022-04,176.811,0.05
174,2022-05,105.934,48.997
174,2022-06,3.436,0.018
175,2016-01,7.462,0.003
175,2016-02,142.965,0.002
175,2016-03,747.252,0.012
175,2016-04,5.12,0.41
175,2016-05,28.048,11.514
175,2016-06,0.0,0.0
175,2016-07,2.444,0.517
175,2016-08,4.109,0.006
175,2016-09,0.0,0.0
175,2016-10,1.448,0.278
175,2016-11,2.716,0.003
175,2016-12,0.56,0.0
175,2017-01,99.964,0.002
175,2017-02,0.0,0.0
175,2017-03,0.763,1.026
175,2017-04,2.753,0.127
175,2017-05,1.06,0.523
175,2017-06,2028.136,0.012
175,2017-07,1.297,0.047
175,2017-08,0.0,0.0
175,2017-09,0.0,0.0
175,2017-10,0.0,0.0
175,2017-11,28.43,0.001
175,2017-12,282.072,0.002
175,2018-01,0.0,0.0
175,2018-02,0.0,0.0
175,2018-03,6.38,6.939
175,2018-04,33.215,0.031
175,2018-05,1587.095,0.032
175,2018-06,1463.934,0.026
175,2018-07,0.0,0.0
175,2018-08,0.672,0.158
175,2018-09,0.0,0.0
175,2018-10,0.982,1.044
175,2018-11,2.672,6.614
175,2018-12,151.12,0.003
175,2019-01,7.947,0.539
175,2019-02,0.0,0.0
175,2019-03,0.0,0.0
175,2019-04,9.18,0.126
175,2019-05,3.103,7.119
175,2019-06,3.538,3.064
175,2019-07,762.269,0.006
175,2019-08,1183.664,0.002
175,2019-09,4.12,0.0
175,2019-10,1.078,0.001
175,2019-11,4.457,0.502
175,2019-12,20.682,4.889
175,2020-01,35.087,0.042
175,2020-02,4316.327,0.002
175,2020-03,0.0,0.0
175,2020-04,5.833,0.011
175,2020-05,43.364,0.024
175,2020-06,1301.397,0.005
175,2020-07,5416.222,0.003
175,2020-08,10.282,0.0
175,2020-09,5.329,0.0
175,2020-10,1.236,0.291
175,2020-11,0.001,0.0
175,2020-12,17.134,0.28
175,2021-01,16.079,0.096
175,2021-02,0.0,0.0
175,2021-03,200.193,0.003
175,2021-04,190.789,0.002
175,2021-05,10.226,0.017
175,2021-06,0.0,0.0
175,2021-07,0.0,0.0
175,2021-08,0.0,0.0
175,2021-09,1.503,0.024
175,2021-10,0.002,0.0
175,2021-11,10.47,0.013
175,2021-12,31.95,0.014
175,2022-01,666.459,0.018
175,2022-02,0.0,0.0
175,2022-03,11482.486,0.005
175,2022-04,1032.744,0.028
175,2022-05,117.779,30.764
175,2022-06,20.289,0.011
176,2016-01,6.761,0.0
176,2016-02,0.0,0.0
176,2016-03,457.346,0.0
176,2016-04,5.042,0.006
176,2016-05,27.262,0.178
176,2016-06,0.0,0.0
176,2016-07,2.171,0.008
176,2016-08,3.918,0.0
176,2016-09,7.675,0.0
176,2016-10,1.413,0.004
176,2016-11,0.611,0.0
176,2016-12,0.0,0.0
176,2017-01,2650.517,0.0
176,2017-02,0.0,0.0
176,2017-03,0.647,0.014
176,2017-04,2.445,0.002
176,2017-05,0.777,0.006
176,2017-06,905.205,0.0
176,2017-07,1.219,0.001
176,2017-08,0.0,0.0
176,2017-09,0.604,0.0
176,2017-10,0.0,0.0
176,2017-11,105.996,0.0
176,2017-12,0.0,0.0
176,2018-01,0.0,0.0
176,2018-02,0.0,0.0
176,2018-03,6.404,0.11
176,2018-04,33.101,0.0
176,2018-05,0.0,0.0
176,2018-06,0.0,0.0
176,2018-07,0.0,0.0
176,2018-08,0.659,0.003
176,2018-09,0.0,0.0
176,2018-10,0.757,0.013
176,2018-11,2.667,0.106
176,2018-12,552.426,0.0
176,2019-01,8.038,0.009
176,2019-02,0.0,0.0
176,2019-03,1194.972,0.0
176,2019-04,8.744,0.002
176,2019-05,1.234,0.027
176,2019-06,3.329,0.046
176,2019-07,0.0,0.0
176,2019-08,24.226,0.0
176,2019-09,0.0,0.0
176,2019-10,0.527,0.0
176,2019-11,2.994,0.005
176,2019-12,17.022,0.068
176,2020-01,28.584,0.001
176,2020-02,0.0,0.0
176,2020-03,0.0,0.0
176,2020-04,5.215,0.0
176,2020-05,85.0,0.0
176,2020-06,0.0,0.0
176,2020-07,21.018,0.0
176,2020-08,37.233,0.0
176,2020-09,0.465,0.0
176,2020-10,1.709,0.008
176,2020-11,0.0,0.0
176,2020-12,1.965,0.001
176,2021-01,2.155,0.0
176,2021-02,0.0,0.0
176,2021-03,1334.942,0.0
176,2021-04,154.114,0.0
176,2021-05,1.276,0.0
176,2021-06,0.381,0.0
176,2021-07,0.0,0.0
176,2021-08,0.0,0.0
176,2021-09,0.892,0.0
176,2021-10,0.0,0.0
176,2021-11,12.927,0.0
176,2021-12,33.157,0.0
176,2022-01,51004.984,0.0
176,2022-02,0.0,0.0
176,2022-03,0.0,0.0
176,2022-04,8686.136,0.0
176,2022-05,355.856,1.734
176,2022-06,20104.5,0.0
177,2016-01,7.488,0.011
177,2016-02,18.122,0.006
177,2016-03,16.163,0.115
177,2016-04,4.118,1.209
177,2016-05,12.766,19.39
177,2016-06,1350.112,0.003
177,2016-07,2.467,2.143
177,2016-08,2.284,0.017
177,2016-09,5.048,0.003
177,2016-10,1.341,1.045
177,2016-11,9.841,0.042
177,2016-12,3.675,0.013
177,2017-01,34.616,0.007
177,2017-02,0.0,0.0
177,2017-03,3.442,16.85
177,2017-04,5.7,0.979
177,2017-05,23.246,42.029
177,2017-06,240.092,0.042
177,2017-07,4.791,0.648
177,2017-08,0.0,0.0
177,2017-09,6.94,0.002
177,2017-10,8.247,0.001
177,2017-11,2.837,0.044
177,2017-12,7.151,0.016
177,2018-01,0.0,0.0
177,2018-02,0.011,0.0
177,2018-03,3.776,14.834
177,2018-04,39.281,0.188
177,2018-05,318.374,0.099
177,2018-06,282.71,0.086
177,2018-07,417.424,0.011
177,2018-08,0.732,0.633
177,2018-09,2.939,0.003
177,2018-10,1.426,5.68
177,2018-11,2.26,20.203
177,2018-12,29.622,0.035
177,2019-01,6.891,1.698
177,2019-02,0.0,0.0
177,2019-03,23815.975,0.007
177,2019-04,9.883,0.491
177,2019-05,2.163,20.042
177,2019-06,3.654,11.627
177,2019-07,226.115,0.027
177,2019-08,11.953,0.005
177,2019-09,1.26,0.037
177,2019-10,1.909,0.004
177,2019-11,3.475,1.434
177,2019-12,15.755,14.679
177,2020-01,25.743,0.137
177,2020-02,0.297,0.0
177,2020-03,2.597,0.0
177,2020-04,12.679,0.096
177,2020-05,8.256,0.132
177,2020-06,48.227,0.018
177,2020-07,30.2,0.008
177,2020-08,2.553,0.173
177,2020-09,2.998,0.002
177,2020-10,1.703,1.657
177,2020-11,2.126,0.035
177,2020-12,7.918,0.524
177,2021-01,8.447,0.186
177,2021-02,0.0,0.0
177,2021-03,14.892,0.042
177,2021-04,40.199,0.005
177,2021-05,4.362,0.04
177,2021-06,8.33,0.0
177,2021-07,3.718,0.001
177,2021-08,3.034,0.025
177,2021-09,20.088,1.492
177,2021-10,0.004,0.0
177,2021-11,4.756,0.024
177,2021-12,4.567,0.042
177,2022-01,35.577,0.096
177,2022-02,0.0,0.0
177,2022-03,17.191,0.011
177,2022-04,32.13,0.174
177,2022-05,11.89,12.119
177,2022-06,3.958,0.264
178,2016-01,7.595,0.002
178,2016-02,267.853,0.001
178,2016-03,5.984,0.004
178,2016-04,4.296,0.236
178,2016-05,7.824,2.226
178,2016-06,0.0,0.0
178,2016-07,2.532,0.386
178,2016-08,1.289,0.001
178,2016-09,0.0,0.0
178,2016-10,1.031,0.14
178,2016-11,32.995,0.024
178,2016-12,4.239,0.002
178,2017-01,259.222,0.001
178,2017-02,0.0,0.0
178,2017-03,2.862,2.641
178,2017-04,5.073,0.16
178,2017-05,5.12,1.741
178,2017-06,3254.448,0.008
178,2017-07,2.204,0.055
178,2017-08,0.0,0.0
178,2017-09,0.0,0.0
178,2017-10,0.0,0.0
178,2017-11,2.386,0.004
178,2017-12,9.0,0.002
178,2018-01,0.0,0.0
178,2018-02,0.0,0.0
178,2018-03,10.629,7.917
178,2018-04,28.231,0.022
178,2018-05,2392.221,0.02
178,2018-06,2022.292,0.017
178,2018-07,3624.669,0.003
178,2018-08,0.685,0.111
178,2018-09,2.789,0.0
178,2018-10,0.823,0.607
178,2018-11,1.014,1.724
178,2018-12,53.062,0.002
178,2019-01,2.451,0.114
178,2019-02,0.0,0.0
178,2019-03,0.0,0.0
178,2019-04,3.712,0.035
178,2019-05,0.924,1.51
178,2019-06,1.433,0.851
178,2019-07,1267.074,0.004
178,2019-08,2692.298,0.001
178,2019-09,1.222,0.004
178,2019-10,0.833,0.001
178,2019-11,4.65,0.36
178,2019-12,20.054,3.267
178,2020-01,35.08,0.027
178,2020-02,0.0,0.0
178,2020-03,0.0,0.0
178,2020-04,5.807,0.008
178,2020-05,8.804,0.009
178,2020-06,1885.133,0.003
178,2020-07,10486.956,0.002
178,2020-08,1.94,0.011
178,2020-09,17.374,0.0
178,2020-10,1.064,0.171
178,2020-11,1.961,0.004
178,2020-12,19.241,0.219
178,2021-01,18.348,0.075
178,2021-02,0.0,0.0
178,2021-03,10.016,0.002
178,2021-04,489.877,0.001
178,2021-05,11.367,0.011
178,2021-06,0.0,0.0
178,2021-07,0.0,0.0
178,2021-08,0.0,0.0
178,2021-09,1.813,0.018
178,2021-10,0.016,0.0
178,2021-11,11.072,0.01
178,2021-12,9.423,0.011
178,2022-01,70.585,0.014
178,2022-02,0.0,0.0
178,2022-03,235.62,0.004
178,2022-04,77.174,0.018
178,2022-05,50.54,8.842
178,2022-06,1.494,0.007
179,2016-01,7.069,0.001
179,2016-02,162.441,0.001
179,2016-03,22.796,0.003
179,2016-04,4.683,0.199
179,2016-05,15.656,3.357
179,2016-06,0.0,0.0
179,2016-07,2.533,0.284
179,2016-08,2.394,0.001
179,2016-09,0.0,0.0
179,2016-10,1.178,0.12
179,2016-11,24.366,0.011
179,2016-12,0.179,0.0
179,2017-01,157.603,0.001
179,2017-02,0.0,0.0
179,2017-03,2.061,1.459
179,2017-04,4.091,0.101
179,2017-05,3.602,0.926
179,2017-06,2331.972,0.007
179,2017-07,1.859,0.034
179,2017-08,0.0,0.0
179,2017-09,0.0,0.0
179,2017-10,0.0,0.0
179,2017-11,3.292,0.001
179,2017-12,399.718,0.001
179,2018-01,0.0,0.0
179,2018-02,0.0,0.0
179,2018-03,9.092,5.151
179,2018-04,33.569,0.017
179,2018-05,1793.762,0.018
179,2018-06,1549.173,0.015
179,2018-07,2717.372,0.003
179,2018-08,0.683,0.085
179,2018-09,0.007,0.0
179,2018-10,0.853,0.479
179,2018-11,1.666,2.165
179,2018-12,111.22,0.002
179,2019-01,4.682,0.165
179,2019-02,0.0,0.0
179,2019-03,0.0,0.0
179,2019-04,5.845,0.042
179,2019-05,1.012,0.725
179,2019-06,2.264,1.023
179,2019-07,979.24,0.003
179,2019-08,2012.528,0.001
179,2019-09,1.15,0.001
179,2019-10,0.845,0.0
179,2019-11,3.892,0.23
179,2019-12,18.833,2.366
179,2020-01,31.518,0.022
179,2020-02,0.0,0.0
179,2020-03,0.0,0.0
179,2020-04,6.021,0.006
179,2020-05,19.362,0.011
179,2020-06,1232.693,0.003
179,2020-07,7241.724,0.002
179,2020-08,3.665,0.001
179,2020-09,11.701,0.0
179,2020-10,1.372,0.18
179,2020-11,2.15,0.001
179,2020-12,11.111,0.097
179,2021-01,10.854,0.034
179,2021-02,0.0,0.0
179,2021-03,288.134,0.001
179,2021-04,302.561,0.001
179,2021-05,6.813,0.004
179,2021-06,0.0,0.0
179,2021-07,0.0,0.0
179,2021-08,2.705,0.001
179,2021-09,1.696,0.016
179,2021-10,0.009,0.0
179,2021-11,11.396,0.008
179,2021-12,18.214,0.008
179,2022-01,135.645,0.007
179,2022-02,0.0,0.0
179,2022-03,0.0,0.0
179,2022-04,1379.795,0.014
179,2022-05,213.845,30.347
179,2022-06,2.843,0.0
180,2016-01,6.689,0.001
180,2016-02,482.705,0.001
180,2016-03,426.589,0.001
180,2016-04,4.06,0.169
180,2016-05,15.124,3.168
180,2016-06,79529.656,0.002
180,2016-07,2.405,0.261
180,2016-08,2.192,0.002
180,2016-09,65.569,0.0
180,2016-10,1.098,0.109
180,2016-11,12.812,0.005
180,2016-12,420.23,0.001
180,2017-01,477.158,0.001
180,2017-02,0.0,0.0
180,2017-03,3.228,2.251
180,2017-04,4.92,0.118
180,2017-05,25.306,6.365
180,2017-06,8572.358,0.007
180,2017-07,4.94,0.09
180,2017-08,0.0,0.0
180,2017-09,0.0,0.0
180,2017-10,0.0,0.0
180,2017-11,84.85,0.0
180,2017-12,1423.324,0.001
180,2018-01,0.0,0.0
180,2018-02,0.0,0.0
180,2018-03,3.661,2.032
180,2018-04,28.247,0.013
180,2018-05,9188.191,0.021
180,2018-06,7982.654,0.019
180,2018-07,9657.25,0.003
180,2018-08,0.635,0.078
180,2018-09,0.0,0.0
180,2018-10,0.765,0.421
180,2018-11,2.679,3.42
180,2018-12,647.685,0.001
180,2019-01,7.962,0.275
180,2019-02,0.0,0.0
180,2019-03,0.0,0.0
180,2019-04,9.049,0.064
180,2019-05,1.275,0.899
180,2019-06,3.371,1.493
180,2019-07,3873.659,0.004
180,2019-08,10225.088,0.001
180,2019-09,0.0,0.0
180,2019-10,0.542,0.0
180,2019-11,3.941,0.229
180,2019-12,19.358,2.388
180,2020-01,31.398,0.022
180,2020-02,0.0,0.0
180,2020-03,0.0,0.0
180,2020-04,5.539,0.005
180,2020-05,50.961,0.009
180,2020-06,2203.073,0.003
180,2020-07,21593.521,0.002
180,2020-08,22.776,0.003
180,2020-09,30.36,0.0
180,2020-10,1.412,0.186
180,2020-11,0.0,0.0
180,2020-12,9.462,0.08
180,2021-01,9.227,0.028
180,2021-02,0.0,0.0
180,2021-03,504.008,0.001
180,2021-04,722.394,0.001
180,2021-05,2.623,0.004
180,2021-06,0.0,0.0
180,2021-07,1.649,0.0
180,2021-08,0.0,0.0
180,2021-09,21.488,0.221
180,2021-10,0.019,0.0
180,2021-11,5.631,0.004
180,2021-12,16.599,0.004
180,2022-01,1632.129,0.005
180,2022-02,0.0,0.0
180,2022-03,0.0,0.0
180,2022-04,3682.583,0.013
180,2022-05,12.281,1.748
180,2022-06,67.056,0.003
181,2016-01,0.644,0.0
181,2016-02,0.006,0.0
181,2016-03,0.005,0.0
181,2016-04,2.725,0.0
181,2016-05,42.01,0.012
181,2016-06,0.0,0.0
181,2016-07,2.901,0.001
181,2016-08,6.686,0.0
181,2016-09,0.191,0.0
181,2016-10,3.079,0.0
181,2016-11,2.183,0.0
181,2016-12,0.244,0.0
181,2017-01,0.001,0.0
181,2017-02,0.0,0.0
181,2017-03,0.794,0.001
181,2017-04,1.143,0.0
181,2017-05,1.101,0.0
181,2017-06,1.976,0.0
181,2017-07,1.676,0.0
181,2017-08,0.0,0.0
181,2017-09,0.953,0.0
181,2017-10,0.0,0.0
181,2017-11,0.242,0.0
181,2017-12,0.0,0.0
181,2018-01,0.0,0.0
181,2018-02,0.0,0.0
181,2018-03,8.978,0.006
181,2018-04,1.868,0.0
181,2018-05,0.883,0.0
181,2018-06,0.96,0.0
181,2018-07,0.097,0.0
181,2018-08,0.811,0.0
181,2018-09,0.0,0.0
181,2018-10,0.79,0.001
181,2018-11,3.514,0.006
181,2018-12,1.076,0.0
181,2019-01,8.252,0.001
181,2019-02,0.0,0.0
181,2019-03,4.418,0.0
181,2019-04,7.446,0.0
181,2019-05,2.015,0.002
181,2019-06,6.178,0.004
181,2019-07,0.0,0.0
181,2019-08,0.846,0.0
181,2019-09,0.0,0.0
181,2019-10,0.499,0.0
181,2019-11,3.279,0.0
181,2019-12,19.968,0.004
181,2020-01,18.868,0.0
181,2020-02,0.004,0.0
181,2020-03,0.0,0.0
181,2020-04,1.081,0.0
181,2020-05,3.087,0.0
181,2020-06,2.234,0.0
181,2020-07,2.104,0.0
181,2020-08,7.692,0.0
181,2020-09,0.505,0.0
181,2020-10,0.096,0.0
181,2020-11,0.0,0.0
181,2020-12,4.008,0.0
181,2021-01,2.138,0.0
181,2021-02,0.0,0.0
181,2021-03,0.0,0.0
181,2021-04,0.017,0.0
181,2021-05,1.238,0.0
181,2021-06,0.887,0.0
181,2021-07,0.03,0.0
181,2021-08,0.0,0.0
181,2021-09,2.358,0.0
181,2021-10,0.0,0.0
181,2021-11,3.193,0.0
181,2021-12,3.151,0.0
181,2022-01,0.658,0.0
181,2022-02,0.0,0.0
181,2022-03,0.0,0.0
181,2022-04,0.0,0.0
181,2022-05,30.776,0.006
181,2022-06,0.046,0.0
182,2016-01,16.573,0.006
182,2016-02,30.574,0.004
182,2016-03,38.612,0.134
182,2016-04,4.788,0.24
182,2016-05,23.184,6.279
182,2016-06,0.0,0.0
182,2016-07,2.457,0.465
182,2016-08,3.966,0.01
182,2016-09,4.188,0.001
182,2016-10,1.982,0.323
182,2016-11,6.999,0.007
182,2016-12,5.58,0.011
182,2017-01,4.665,0.001
182,2017-02,0.0,0.0
182,2017-03,1.662,1.343
182,2017-04,4.214,0.127
182,2017-05,3.098,1.008
182,2017-06,162.614,0.001
182,2017-07,1.857,0.053
182,2017-08,0.0,0.0
182,2017-09,5.27,0.001
182,2017-10,5.238,0.001
182,2017-11,4.345,0.03
182,2017-12,18.093,0.02
182,2018-01,0.0,0.0
182,2018-02,0.0,0.0
182,2018-03,6.678,4.421
182,2018-04,28.773,0.033
182,2018-05,89.39,0.004
182,2018-06,245.982,0.004
182,2018-07,22.065,0.0
182,2018-08,0.838,0.126
182,2018-09,2.704,0.002
182,2018-10,1.914,1.356
182,2018-11,2.274,3.363
182,2018-12,19.154,0.011
182,2019-01,7.047,0.303
182,2019-02,0.0,0.0
182,2019-03,0.0,0.0
182,2019-04,10.515,0.089
182,2019-05,1.345,2.343
182,2019-06,4.432,2.469
182,2019-07,130.029,0.001
182,2019-08,1.915,0.0
182,2019-09,4.959,0.065
182,2019-10,3.709,0.003
182,2019-11,2.525,0.18
182,2019-12,12.786,2.566
182,2020-01,20.831,0.028
182,2020-02,0.0,0.0
182,2020-03,0.0,0.0
182,2020-04,9.159,0.017
182,2020-05,4.492,0.032
182,2020-06,6.16,0.003
182,2020-07,0.562,0.0
182,2020-08,2.957,0.11
182,2020-09,0.946,0.0
182,2020-10,2.005,0.452
182,2020-11,1.806,0.013
182,2020-12,2.129,0.033
182,2021-01,2.54,0.01
182,2021-02,0.0,0.0
182,2021-03,5.71,0.006
